mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,zcr_mean,zcr_std,rms_mean,mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,label,file_path
-373.29355,79.74422,7.6001463,29.134996,-7.4471855,6.613562,2.5714936,6.496599,5.888098,-1.7390774,3.1415675,2.417085,5.846683,110.84652,14.0962105,28.980402,42.715393,18.3117,11.211396,13.637786,7.948256,3.8702676,12.480043,5.562357,4.4256635,3.2326336,9.541236,0.5123068,-2.5867753,3.870032,-1.4584467,-1.0521148,-1.0105166,-0.74653184,-0.25037652,-1.136166,0.15642565,0.24381973,-0.028698705,-1.2587636,-0.7254263,0.7331088,-0.41636425,0.020361241,-0.1168304,-0.03451424,0.28386256,-0.06956491,0.045248628,-0.0326285,0.15810591,0.03358151,8.03604,0.8595267,2.6585543,2.6781313,1.0493451,0.91653466,0.8075153,0.6804514,0.3463994,0.65448165,0.88924515,0.6137601,0.5954985,18.86915291296173,14.102386040857379,16.959709304845603,17.675808658571782,16.09668991588756,18.028320522784597,14.028463525853997,4.970186518104929,4.934705871702783,7.523624532647306,3.638039097865612,4.304427357286067,7.355341737817293,1.756202538345264,0.09442138671875,0.056485819554093,0.02263970673084259,-11.902187,-17.666199,-19.357716,-19.127598,-21.108986,-20.7798,-20.274906,-22.077887,-26.626438,-25.858406,-25.231428,-26.06583,-26.771168,-31.377634,-30.589985,-30.57281,-33.946205,-33.859047,-34.16715,-35.58644,-32.188957,-30.779415,-33.00878,-36.051598,-34.711235,-34.24156,-32.76085,-34.585846,-36.623608,-36.979485,-34.317276,-34.443886,-37.31022,-40.421608,-41.364662,-42.926605,-44.13144,-46.518543,-45.97543,-46.139374,5.1476207,9.937226,13.481445,15.721204,15.181969,15.844777,16.41415,16.39002,10.59854,9.241984,9.318821,6.892498,8.834091,7.299862,8.5234785,7.789826,8.869019,9.174311,9.275535,10.274399,16.99619,18.958073,19.341522,15.358933,16.093388,18.211014,19.474363,16.774267,15.750332,15.528675,17.956066,17.635826,13.284877,9.140194,8.019202,6.3378096,4.833354,2.0299466,2.5656672,2.4668407,0.76005614,0.8181851,0.680835,0.55597216,0.53015506,0.45421633,0.39830822,0.47821447,0.5925844,0.6188673,0.6079907,0.7720323,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-389.33182,87.32175,8.635075,25.23637,-5.9114275,7.1797757,3.2762914,7.813202,6.7522097,-0.993268,1.6521848,1.435029,4.542036,103.17814,15.617858,27.618513,39.679993,16.876366,12.913259,12.886367,6.622843,3.109937,11.788419,5.777299,4.5699344,3.3767972,9.717868,0.56328994,-2.8455303,3.8832963,-1.3070564,-1.3029118,-0.913717,-0.7440984,0.057074703,-1.132177,-0.32823744,0.066326395,-0.074121065,-0.84710836,-0.95977765,0.5438454,-0.545231,-0.114844635,-0.033087,0.026146814,0.20926209,-0.060158286,0.054381877,-0.10001918,0.175129,0.08348133,7.535609,0.99370086,2.3546686,2.9620245,0.7438015,1.1840038,0.9052139,0.52821916,0.32206252,0.58699375,0.7786146,0.70329696,0.4146637,18.722923413427857,13.652944905983016,16.38002656125358,18.053799490700637,16.442799364986055,17.946681149275282,13.595672758285012,3.6460459887649006,4.3881216914757,5.276081923396641,3.2919104858055728,4.1591205252403025,6.628063858757188,1.4803118114257148,0.0855560302734375,0.057963058518096744,0.016011927276849747,-12.624697,-18.70876,-19.741306,-19.885265,-22.570456,-22.41386,-22.924355,-24.753025,-26.741096,-26.00969,-25.830841,-26.300385,-27.530186,-32.347115,-31.660608,-31.798248,-34.88696,-34.897774,-35.648514,-36.899,-33.55105,-32.2675,-34.792507,-38.49266,-37.41988,-36.345207,-35.29223,-37.11024,-38.801445,-40.11069,-36.934544,-36.735302,-39.781403,-42.59272,-43.61573,-44.67392,-45.893623,-48.05181,-47.600983,-48.014698,4.6291957,8.530076,12.810398,14.854079,13.230752,13.991433,12.775645,12.659227,10.834522,9.868935,8.873108,6.7628827,7.952561,6.070831,7.8466306,6.494041,7.3567295,7.880978,8.349734,9.918198,16.95749,18.920877,17.620817,14.176959,15.128755,17.223932,18.30636,15.722876,15.718475,14.090889,16.219753,16.378872,12.755946,8.646566,7.484355,6.2937474,5.0449357,2.5793343,3.1743453,2.5268025,0.76072806,0.78696716,0.65442264,0.5522206,0.51460207,0.45111713,0.39991817,0.5049373,0.61493826,0.627824,0.6907548,0.84477204,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-379.83722,89.39287,1.0411621,39.423985,-6.1266923,5.923807,0.33998907,1.1524277,4.759735,-1.5229266,2.5244527,1.2044431,0.6236248,97.26159,16.397966,31.006556,46.13269,12.76178,10.972698,13.729218,14.194456,4.880363,14.7520685,5.628165,4.02478,4.403532,4.880741,0.09073971,-2.1221642,3.106714,-0.41188177,-0.7447615,-0.5617386,-1.172648,-0.40530354,-1.15873,0.09507991,-0.1784223,0.02694275,-1.0789547,-0.34340516,0.40159693,-0.19968075,0.10956902,-0.012238249,-0.064279884,0.26648086,-0.033018656,0.23854464,-0.13529144,0.07106539,0.136947,6.3702307,1.570966,1.7525415,1.9280427,0.9028417,1.0337243,0.8422814,0.8462624,0.43528917,0.7724766,0.87446916,0.44933563,0.56568736,18.643379270585637,15.961945165509224,17.943309996243816,17.54402318257708,16.839632000846578,19.62442627265185,14.800234020495509,3.9665255212840127,7.408516757519009,7.646227086110756,3.943936109722446,3.9765503291633033,8.082436691405732,1.84663452157372,0.073150634765625,0.04445579519112946,0.021705299615859985,-10.989407,-17.083706,-16.286415,-17.201077,-16.76399,-17.925058,-19.779573,-25.382305,-25.965343,-26.065517,-25.713264,-28.55999,-31.730127,-30.671535,-30.817541,-31.71093,-32.413685,-32.628372,-35.402184,-32.969692,-30.055286,-31.300524,-35.216732,-34.07538,-33.33294,-32.458694,-33.19093,-35.11959,-37.433422,-34.447327,-33.54332,-36.08837,-40.64896,-42.35549,-44.327457,-45.47478,-48.676575,-48.391335,-48.629494,-50.491264,4.2126536,9.045634,14.454295,15.447204,18.043512,16.320694,14.831397,9.811398,8.696148,6.3359575,6.11317,5.4455233,5.8307514,7.6134,5.9846725,8.170833,9.639656,9.37476,8.691761,13.428445,16.87985,17.83036,15.204669,15.553416,16.391455,17.665579,16.684168,15.581328,14.672889,17.408712,17.72586,15.227169,10.230795,8.7061405,6.636342,5.2910676,2.541339,3.2585957,2.4045296,1.2555215,0.71801054,0.6038416,0.4821034,0.41892824,0.37222695,0.3608116,0.442099,0.7490624,0.5939906,0.47830018,0.62155426,0.6492597,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-401.97684,88.18425,1.5544462,35.248055,-3.927632,2.5864303,2.8000102,1.7037065,7.0080767,1.3368224,-0.26709417,2.1477344,2.0609384,106.90883,16.344168,37.57283,40.96895,9.343787,13.067157,10.570381,14.028524,3.6957524,11.549998,8.593548,4.671631,5.055156,7.4574776,0.46017978,-2.9109206,2.826607,0.105051935,-1.1305691,-0.49116474,-1.3320563,-0.087227315,-1.0631967,-0.7087104,-0.080207095,0.4582329,-0.8472159,-1.2605785,0.4690398,-0.47794014,-0.018912114,0.0050453097,-0.18856502,0.17813739,-0.17529021,0.0800962,-0.26880333,-0.0899062,0.03541462,6.353179,1.8381498,2.2934256,2.5165915,0.6914597,0.978586,0.94921416,0.7779024,0.44661102,0.6796418,0.72823346,0.6140342,0.7393822,19.948057392889602,13.4127682486079,17.725023871626725,18.79734520527108,16.29279042054559,18.53130515760908,13.704186641336026,4.534113452256922,4.689908152752056,6.51151195581488,4.067994889460947,4.115099014977499,7.599697591416718,2.2728568312760142,0.08380126953125,0.055103321940311825,0.017114194110035896,-12.737085,-20.65458,-20.148956,-22.06704,-20.993217,-21.116423,-22.419254,-29.0832,-27.999187,-25.614576,-27.955124,-30.584805,-32.595207,-31.618406,-32.771217,-35.60723,-35.329494,-37.05818,-34.19374,-31.936668,-32.558823,-37.24726,-36.811356,-36.316013,-34.21318,-34.303127,-36.409424,-38.983604,-37.175476,-35.112957,-37.6283,-41.52538,-42.981655,-44.93842,-46.1558,-48.20809,-48.474762,-48.705143,-50.19117,-51.32756,5.357443,9.27369,13.637396,13.388794,15.871159,15.401914,16.78676,7.874511,6.705537,8.915529,6.7985086,7.9279633,7.882742,7.049084,8.801159,9.18551,8.979484,8.746677,14.66936,18.41269,19.36539,15.747815,15.5381,16.54075,19.092735,18.15962,16.623062,15.473813,16.966553,18.109137,16.14362,11.112066,9.243876,7.815963,6.5625434,4.4147415,4.116059,3.7050724,2.8752344,2.4049623,0.6753049,0.497947,0.4516471,0.43507507,0.4152454,0.47320879,0.6248666,0.5736755,0.5204935,0.69691145,0.70263004,0.83614033,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-403.06824,91.35767,5.2714868,30.874058,-3.6816509,6.383821,1.861734,3.4349902,7.361842,-0.2793547,0.9359568,2.0148184,3.2690477,98.457726,14.477272,30.916965,41.24256,11.51263,11.898468,13.189037,11.787932,3.170333,13.426179,7.410364,4.012021,4.5064316,8.122681,1.1234518,-2.6924577,3.2448306,-0.23167917,-1.1308097,-0.9390358,-1.2600287,-0.09855476,-1.4471457,-0.5047803,0.15588212,0.1393803,-0.31668082,-0.76652014,0.5100293,-0.47530675,0.0013877824,-0.20511197,-0.3570031,0.1661765,-0.24585046,-0.02832508,-0.2130791,0.21049531,0.07166918,5.753043,1.0140297,2.2470627,2.5739787,0.67001075,1.0981607,0.5781501,0.6837643,0.5105083,0.4779328,0.9547392,0.5028258,0.64922535,17.71254321035653,13.737977237608753,16.81992964671521,16.52461656217816,16.87637120566012,18.705259174217247,13.965736719838896,3.19274695065653,4.689944505540021,5.613553113960193,2.304501139049736,4.196917421148627,7.271518872954964,2.1660972992598606,0.0862579345703125,0.05012701254521023,0.01347251608967781,-12.768862,-18.695782,-20.457302,-21.570454,-21.460499,-21.660877,-23.208105,-26.652933,-28.735363,-28.150635,-26.909779,-29.264105,-32.283676,-33.018425,-32.57357,-34.882286,-35.34761,-35.088745,-36.88977,-34.53821,-32.48004,-34.352203,-38.369144,-37.723778,-37.04623,-35.844433,-37.284637,-38.42562,-40.76501,-37.912605,-36.667534,-39.29702,-43.427563,-44.779175,-45.902924,-47.274296,-49.285522,-48.973534,-49.831882,-51.027077,5.305086,9.455356,12.1871195,13.201395,15.644413,14.031211,14.102021,10.097626,6.9104233,6.871391,6.1675363,5.733502,5.864538,6.662039,5.165705,6.84469,8.402417,8.74602,8.182139,14.864747,18.160389,18.434906,15.357658,14.073116,15.537268,18.070858,15.251652,15.209406,14.187618,16.428526,17.253237,14.327164,8.968004,7.744435,6.98931,5.7621527,3.3401358,3.8466187,3.125512,1.9512123,0.7781758,0.68358624,0.48381218,0.45556486,0.42304933,0.379631,0.45133188,0.64945877,0.7250577,0.5697351,0.7695344,0.7517141,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-384.33014,84.68312,2.4481318,31.290249,-11.185583,8.461971,-0.90981364,7.9642735,1.956129,-1.3339863,3.3166347,0.86561346,5.156323,106.16975,23.723356,25.868076,42.542957,24.74126,11.737884,18.351515,6.188952,7.3283687,9.377049,6.1977615,5.6068673,5.438778,6.2595778,-0.53067166,-1.9837635,2.8139274,-1.6692189,-0.8207896,-1.1568396,-0.4136696,-0.530294,-0.7283734,0.5079731,0.10296064,-0.41248065,-0.4055712,-0.49673423,0.54032874,-0.42021242,0.08162302,-0.3700273,-0.050129965,-0.03458358,-0.09704553,-0.07756626,0.03692285,0.3146003,0.1101179,6.1957545,1.3341916,1.5981711,2.3668668,1.331473,1.3515388,1.0488015,0.79134256,0.23757873,0.65409887,0.6779469,0.8751786,0.6694246,19.00888089521922,14.634420542933933,16.47036498839193,17.68076008476123,18.50775183152625,17.931489966429602,13.884531728445056,4.662935463861615,5.716031107524432,5.749241058306103,3.4863397964891907,6.005539753275275,6.971580479551892,2.3379497964358658,0.0959930419921875,0.08177388639455331,0.014818880707025528,-13.519996,-18.08523,-21.046104,-18.385193,-22.74483,-20.911297,-22.245232,-22.358469,-27.625986,-26.523802,-27.410534,-24.763346,-28.301764,-29.504574,-33.73051,-31.901459,-31.080118,-34.05497,-33.94039,-34.7222,-35.73723,-32.040806,-30.87196,-34.923447,-36.727867,-35.06714,-34.77904,-34.581497,-36.081768,-38.339394,-38.081436,-35.348473,-36.26304,-40.012665,-43.01846,-44.475166,-46.220116,-48.420444,-49.61381,-49.984737,3.9821894,8.551588,9.564219,14.8054085,10.884993,15.495663,12.424694,14.909693,8.159577,10.910847,7.051332,8.97134,4.2890773,6.4089613,5.7826967,6.5693235,8.393486,9.167391,9.105784,9.529478,11.901799,17.582342,20.188602,17.911324,15.518094,17.132874,18.45766,18.550446,16.585625,15.970028,16.752089,18.43455,17.193981,13.263349,9.572752,8.7571945,6.7686224,5.092678,3.274808,3.278651,0.751379,0.71449524,0.79192865,0.6652366,0.528627,0.4347798,0.36761037,0.3119546,0.40554163,0.5739194,0.648004,0.6202434,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-415.0887,92.178764,8.890173,27.207119,-1.6819632,7.409707,2.4307652,3.5841205,6.111446,1.3722639,1.0332414,2.4034193,1.9176708,91.54939,13.929804,28.54596,37.546684,11.0985985,11.383657,11.4245205,12.375584,3.9589243,10.723548,7.0226464,3.8693333,4.4754596,8.574805,1.685026,-3.0048785,3.5688467,-0.2886048,-1.1675646,-0.72834945,-1.4859344,-0.2502706,-1.238236,-0.61004233,-0.10959728,0.008400972,0.1811756,-0.47556895,0.19140485,-0.27099022,-0.33401483,0.045323998,-0.15499774,0.26921695,-0.29950917,-0.014130957,-0.24341044,0.09039493,0.1339258,5.3309145,0.8615502,1.7858263,2.2585416,0.5132495,1.0573618,0.9136056,0.92451984,0.62020576,0.4376629,0.809282,0.41546172,0.50204086,18.809522594117503,13.335519460423656,16.845059538301278,16.525944817323378,16.773810143923388,17.901517121153866,13.517099609778823,4.458115534019005,4.513667376786172,4.735172681011814,2.341553264730768,4.13311583746477,6.841576640539611,1.7735291477445345,0.07635498046875,0.04420744808789595,0.011624040082097054,-13.878676,-20.430183,-21.571371,-22.490261,-22.638721,-22.996447,-24.52605,-28.568008,-28.942223,-29.094818,-28.499245,-30.271713,-33.480133,-34.243835,-32.99431,-35.14653,-35.692276,-36.353462,-38.241123,-36.040764,-34.272537,-36.255985,-40.330936,-39.325645,-38.898254,-37.97163,-39.066376,-40.241135,-42.29067,-39.6752,-38.657936,-41.543686,-44.59784,-45.639793,-46.859833,-47.630333,-49.487736,-48.94462,-49.681564,-51.744476,4.426314,7.71927,12.120117,12.894891,14.949659,13.414557,12.418628,8.6644335,8.568823,6.926884,5.875546,5.609208,6.0577483,6.184163,5.990941,7.739785,8.361527,7.924618,7.9820437,14.116458,16.731733,16.400616,12.551822,13.242541,14.581919,16.363905,14.240674,14.329826,12.608804,15.185668,15.665522,12.255482,8.119448,6.9667034,6.011983,5.201558,2.8824687,3.522604,2.5066903,0.8778049,0.7432399,0.6681189,0.51158357,0.45060232,0.4200537,0.38376224,0.45396614,0.66438025,0.72326314,0.59119976,0.7241769,0.7430988,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-384.42197,79.08299,6.4200854,29.363708,-15.131674,10.561932,-0.59513354,9.44751,-2.5466251,-1.1977217,4.1069765,4.98244,6.5040607,108.1474,22.825808,19.884789,38.03788,31.732183,9.523963,18.518684,4.9422073,10.718154,7.2052426,4.3477936,6.043752,5.367918,4.9537582,-0.53206193,-0.99625295,2.5364742,-2.127555,-0.75934124,-1.1687503,-0.38526905,-0.7266046,-0.37962812,0.33117718,-0.22969446,-0.08607422,-0.6733678,-0.21239765,0.49516103,-0.22344834,0.3581288,-0.100920364,0.07945539,0.034466323,0.005064152,-0.19186932,-0.05154343,0.18679631,0.027060552,6.369492,1.8896781,1.5217329,1.9025754,1.8509184,0.9027131,1.0320268,0.550104,0.533448,0.90023714,0.5374303,0.73585117,0.5179316,19.34016090260153,14.800522651482217,18.03968939921289,18.662623860009333,19.279176328996307,18.741601825785295,15.443672410905581,4.393843135399796,6.038041549144779,6.634634819994419,3.7795456775824343,5.305619738269356,6.792834199468748,2.816883298641928,0.0993499755859375,0.07949055141621104,0.016258835792541504,-14.562679,-16.924452,-22.674633,-19.775593,-22.183369,-19.833834,-21.99071,-20.323845,-22.559914,-28.059822,-26.699005,-28.095963,-25.644318,-28.524788,-30.32053,-33.06585,-32.272987,-33.399284,-35.866524,-35.02407,-36.75772,-35.520813,-31.884138,-32.235058,-35.599445,-36.91469,-35.873554,-34.388184,-33.781925,-36.447937,-38.890766,-36.274075,-34.407516,-36.909378,-41.16908,-42.99067,-45.04375,-46.692856,-49.078503,-50.208206,4.035711,9.847583,8.13829,14.034499,12.435202,16.123793,15.035511,16.927433,15.984578,11.075694,10.75245,7.5474834,7.329372,6.4832163,7.803887,7.781265,6.847585,9.12299,9.482019,9.223951,8.512084,13.322229,17.831104,18.949438,16.728313,15.387173,16.641308,19.077066,18.305784,16.404697,15.470475,17.419086,19.055904,16.468596,11.227699,9.273753,7.720207,5.914074,3.4698637,2.9079697,0.47791937,0.59922796,0.6662879,0.84932774,0.65578544,0.45072648,0.35935932,0.32649937,0.28813604,0.36460647,0.5744507,0.6288638,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-386.06006,86.463165,3.3249996,30.37197,-10.126801,10.54701,0.50601625,9.667652,2.1626058,-2.4166725,3.01608,0.023720205,3.957531,106.02993,22.51467,25.116161,41.614773,24.110325,9.225358,15.76859,4.300436,7.2258015,10.523141,5.707755,7.431095,6.2633195,6.3641834,-0.23509385,-1.9662497,3.0376024,-1.8197408,-0.849906,-0.89362323,-0.21064284,-0.5474241,-0.7826407,0.31067243,-0.056348916,-0.4714884,-0.25072962,-0.3137915,0.6352153,-0.3778895,0.07493118,-0.29517257,0.05042944,0.13270417,-0.10586687,-0.09408108,-0.14106146,0.007830441,0.07507929,6.1395955,1.7026166,1.7704716,2.1760507,1.1600093,1.1282035,0.9244909,0.4106073,0.25148895,0.81284916,0.7797018,1.3139763,0.5387626,18.223847195750103,15.298136584635209,16.638530088942606,17.501258396195304,18.53702921506065,18.379292488650826,14.666141497618346,3.43986112048965,6.85922036605514,6.273504142856827,3.0895796695675806,5.459130353133084,6.926662841383233,2.1255928417456724,0.0894317626953125,0.07225625357563517,0.014930086210370064,-13.421249,-18.110003,-20.047548,-17.593464,-22.906858,-22.009033,-23.354818,-23.271507,-27.5616,-26.59821,-27.328613,-24.948204,-28.131767,-28.85077,-33.55792,-32.33559,-31.422638,-34.509384,-34.12314,-35.12323,-36.220924,-33.253616,-30.998716,-34.934944,-36.86685,-35.82481,-35.245712,-35.28124,-36.807693,-39.273544,-37.72477,-35.1671,-36.60505,-40.521362,-43.366444,-44.70202,-46.20276,-48.447067,-50.1681,-50.0598,3.6564682,8.169273,10.975928,16.241491,10.778937,13.934443,10.79191,13.838184,8.475873,11.594395,7.1541977,8.068414,4.882276,7.7504606,6.0966234,6.486201,7.7853594,8.817676,8.757276,9.59422,11.173124,16.716915,20.160137,17.847603,15.193879,16.445929,18.361902,18.382872,15.9883585,15.256964,17.076786,18.505344,17.02196,12.923307,9.757684,8.725028,7.03781,4.705968,3.303489,3.3740852,0.7692205,0.70638376,0.8206845,0.7130446,0.53893405,0.4396081,0.35697666,0.31085587,0.40633163,0.51679826,0.5748855,0.57942903,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-388.20538,92.79387,-1.3872361,40.47731,-4.204303,2.1094413,1.0569714,-0.85252666,5.8499894,0.34323072,0.87531126,3.2524295,0.73753643,100.413445,15.862139,36.61122,44.29381,10.107093,13.432128,12.282922,16.993994,3.1163926,13.112743,7.2597985,4.3489513,4.6631436,5.571931,0.03820254,-2.4885707,2.9134185,0.16897464,-1.069514,-0.64089715,-1.585186,-0.18006922,-1.1349092,-0.32916406,0.10844405,0.28403047,-0.7695434,-0.49106467,0.55056864,-0.17884186,0.06305089,0.05990398,-0.06376072,0.22741267,-0.07648412,0.1361435,-0.25948003,0.00929746,0.012081012,5.7997704,1.6412698,2.164808,2.003579,0.87657064,1.0080196,1.0419827,0.7523683,0.21127093,0.7020319,0.82525027,0.589414,0.6374205,18.86238584671591,14.642890856694107,18.128947806695862,17.63463599062102,16.412114393897077,19.549688105434093,14.00905707469969,4.378920152916663,7.003080966419343,8.52156068094218,4.066670305262599,4.10617636501338,7.9162707059314315,2.1671403806253196,0.075042724609375,0.045956098577046814,0.019616704434156418,-11.499653,-19.187313,-17.300283,-19.334446,-17.613716,-18.537964,-20.12045,-27.659536,-26.051888,-23.506088,-27.992561,-31.066467,-32.632458,-31.140564,-31.05861,-33.5809,-33.813408,-35.55069,-33.631016,-30.254322,-30.745079,-35.51126,-35.028038,-33.84719,-33.282173,-32.966503,-34.692986,-37.369614,-35.50858,-33.613426,-35.99276,-40.31436,-42.380043,-44.33857,-45.672062,-48.264454,-48.779854,-48.82482,-50.114502,-51.77723,4.131042,8.437304,13.561236,13.552609,17.60323,16.032484,16.902315,7.3763037,6.3820186,8.48946,5.1710935,5.4527555,6.0935297,5.5673647,7.842484,9.153307,8.64468,8.185581,12.739557,17.135489,18.696875,14.773999,15.312268,16.301233,18.006184,17.296698,16.381027,15.347425,17.175785,18.222736,16.711105,11.548123,9.179284,7.683915,6.1514764,3.911049,3.6732194,2.880601,1.7360142,1.5000507,0.64881927,0.53547853,0.43089274,0.3883767,0.3997488,0.4762687,0.6959949,0.63452697,0.49095905,0.6105476,0.65183145,0.7950952,nonwake,hard_negatives\Enes_Yilmaz_nowake2.wav
-408.46213,94.751305,5.156071,28.998562,-4.4466295,7.2672815,3.0268161,4.77491,7.3566294,0.8303527,1.408798,2.1586113,3.6750531,96.44437,15.282442,31.08363,38.34357,12.939776,10.769949,11.372171,10.705698,2.8402526,9.961387,6.945044,3.77965,4.779633,8.306714,1.3568548,-3.1899347,3.1559176,-0.47069636,-0.8654705,-0.67053854,-1.1129771,0.04004251,-0.9849548,-0.23798636,0.07293032,0.09000072,-0.31231394,-0.7414836,0.028965965,-0.33524573,0.053994782,-0.037516132,-0.1916936,0.26166537,-0.13329774,0.0062881038,-0.15660696,0.1830774,0.12185767,5.977131,0.94883376,1.4271085,2.2721279,0.91483474,1.2636958,0.77336127,0.7941479,0.4307777,0.5059346,1.1416265,0.4220012,0.66458446,17.566317628290193,13.894971320098517,16.078857299471043,17.130396400792883,16.591499382312573,18.550974824971853,14.081158967652474,2.8782013854926127,4.51144202313103,5.641846876147165,2.897584921238987,3.7883419057606598,7.358734877230796,1.823305488298146,0.0820159912109375,0.05137557688256346,0.011860649101436138,-12.881424,-18.938995,-20.869846,-22.246786,-22.047506,-22.583918,-24.17974,-27.252165,-27.564198,-28.093086,-26.74921,-29.201492,-31.770714,-32.904976,-32.15139,-34.76567,-35.665855,-35.980118,-37.64861,-35.233543,-32.905037,-34.680298,-39.53936,-38.90561,-37.813984,-36.292194,-37.630035,-39.494545,-41.741104,-38.864967,-37.598415,-40.28328,-44.159702,-45.36332,-46.52461,-47.58633,-50.278175,-49.63804,-50.34385,-52.18628,5.1984487,9.155309,11.671911,12.750656,14.320503,12.792913,12.7040825,8.818693,9.650438,7.4497547,6.612435,6.1665516,6.4588957,7.167683,6.321775,8.141449,8.496841,8.258734,8.507405,14.19363,17.861616,17.75914,13.335777,13.679,15.412887,17.505194,15.573149,14.414148,13.872457,16.01515,16.828213,14.143498,9.063013,8.0632715,6.7944107,6.044091,3.1252155,3.6681054,2.776338,0.9494127,0.72903985,0.59930664,0.4411334,0.42992035,0.39452562,0.39367285,0.46653232,0.6421038,0.6309112,0.58116233,0.7866037,0.737295,nonwake,hard_negatives\Enes_Yilmaz_nowake2_446.wav
